	MK1_Ctrl	MK1_Ezh2	MK1_GSK	MK1_panT	SC2_Ctrl	SC2_Ezh2	SC2_GSK	SC2_Sima
LOC105377844	0	0	0	0	0	0	0	0
LOC105377845	0	0	0	0	0	0	0	0
LOC105377846	0	0	0	0	0	0	0	0
LOC105377847	0	0	0	0	0	0	0	0
LOC105377848	0	0	0	0	0	0	0	0
LOC105377850	0	0	0	0	0	0	0	0
LOC105377853	0	0	0	0	0	0	0	0
LOC105377855	0	0	0	0	0.00101127328286897	0	0	0
LOC105377858	0	0	0	0	0	0	0	0
LOC105377861	0	0	0.00375704747225144	0	0	0	0	0
LOC105377862	0.0417469376086138	0.0260174568948991	0.0562583383811061	0.071854062724579	0	0	0	0.00187085057734822
LOC105377864	0	0	0	0	0	0	0	0
LOC105377865	0	0	0	0	0	0	0	0
LOC105377867	0	0	0	0	0	0	0	0
LOC105377869	0	0	0	0	0	0	0	0
LOC105377871	0	0	0	0	0	0	0	0
LOC105377872	0.00917874305137172	0.00632316783180849	0	0.00668209277307456	0	0	0	0
LOC105377873	0.00092050664080546	0	0	0	0.0448197834455612	0.00995061407389539	0.0454062992840442	0.00560528920908182
LOC105377874	0	0	0	0	0	0	0	0
LOC105377875	0	0	0	0	0	0	0	0
LOC105377876	0	0	0	0	0.0040408468950348	0	0	0
LOC105377877	0	0	0	0	0	0.00090744264359124	0	0
LOC105377879	0	0	0	0	0	0	0	0
LOC105377881	0	0	0	0	0	0	0	0
LOC105377882	0	0	0	0	0	0	0	0
LOC105377884	0.00092050664080546	0	0	0	0	0	0	0
LOC105377885	0	0	0	0	0	0	0	0
LOC105377887	0	0.00542155313020921	0.000940179521146817	0.00286754458525945	0.00706407191249687	0.017144558563462	0.00899700890555479	0.00560528920908182
LOC105377889	0	0	0	0	0	0	0	0
LOC105377890	0	0	0	0	0	0	0	0
LOC105377891	0	0	0	0	0	0	0	0
LOC105377893	0	0	0	0	0	0	0	0
LOC105377894	0	0	0	0	0	0	0	0
LOC105377896	0	0	0	0	0	0	0	0
LOC105377897	0	0	0	0	0	0	0	0
LOC105377899	0	0	0	0	0	0	0	0
LOC105377901	0	0	0	0	0	0	0	0
LOC105377905	0	0.00180944908110813	0	0	0	0	0	0
LOC105377908	0	0	0	0	0	0	0	0
LOC105377909	0	0	0	0	0	0	0	0
LOC105377910	0	0	0	0	0	0	0	0
LOC105377911	0	0	0	0	0	0	0	0
LOC105377913	0	0	0	0	0	0	0	0
LOC105377916	0	0	0	0	0	0	0	0
LOC105377917	0	0	0	0	0	0	0	0
LOC105377918	0	0	0.000940179521146817	0	0	0	0.00100244288571136	0.000935728547639116
LOC105377920	0.0372673040974065	0.0206728944917523	0.0607738507204794	0.0387048840976679	0.0150951691173042	0.0135520703556924	0.00700251679865583	0.0121173863601401
LOC105377921	0	0	0	0	0	0	0	0
LOC105377923	0	0	0	0	0	0	0	0
LOC105377924	0	0	0	0	0	0	0	0
LOC105377927	0	0	0	0	0	0	0	0.000935728547639116
LOC105377928	0	0	0	0	0	0	0	0
LOC105377929	0	0	0	0.0133333789038487	0.0190940145871505	0	0.00100244288571136	0.00746888977464948
LOC105377932	0	0	0	0	0	0.00090744264359124	0	0
LOC105377935	0.00092050664080546	0	0	0	0	0	0	0
LOC105377936	0	0	0	0	0	0	0	0
LOC105377937	0	0	0	0	0	0	0	0
LOC105377938	0	0	0	0	0	0	0	0
LOC105377939	0.00643124663314559	0.00542155313020921	0.00469478257003412	0.0123850705329064	0	0	0	0
LOC105377940	0	0	0	0	0	0	0	0
LOC105377941	0	0	0	0	0	0	0	0
LOC105377944	0	0	0	0	0	0	0	0
LOC105377945	0.407933618520681	0.393691144396383	0.451031167182426	0.423899983620288	0.0210892885054089	0.0332009624101058	0.0685411297279992	0.0278111700234073
LOC105377947	0	0	0	0	0	0	0	0
LOC105377949	0	0	0	0	0	0	0	0
LOC105377950	0	0	0	0	0	0	0	0
LOC105377951	0	0	0	0	0	0	0	0
LOC105377952	0	0	0	0	0	0	0	0
LOC105377953	0	0	0	0	0	0	0	0
LOC105377955	0	0	0	0	0	0	0	0
LOC105377956	0	0	0	0	0	0	0	0
LOC105377959	0.00092050664080546	0.000905008220201335	0	0	0	0	0	0
LOC105377960	0	0	0	0	0	0	0	0
LOC105377961	0	0	0	0	0	0	0	0
LOC105377963	0	0	0	0	0	0	0	0
LOC105377964	0	0	0	0	0	0	0	0
LOC105377967	0	0	0	0	0	0	0	0
LOC105377971	0	0	0	0.000956481625868699	0	0.00090744264359124	0.00200418971716534	0.000935728547639116
LOC105377972	0	0	0	0	0	0	0	0
LOC105377973	0	0	0	0	0	0	0	0
LOC105377975	0	0	0	0	0	0	0	0
LOC105377977	0	0	0	0	0	0	0	0.00187085057734822
LOC105377978	0	0	0	0	0	0	0	0
LOC105377979	0	0	0	0	0.00807040738017081	0.00543611395317927	0.0238684522497314	0
LOC105377981	0	0	0	0	0	0	0	0
LOC105377982	0	0	0	0	0	0	0	0
LOC105377984	0	0	0	0	0	0	0	0
LOC105377986	0.00734766027167926	0.00812470859677783	0.00563190854674418	0.00668209277307456	0.00202183819888801	0	0.0080001075194065	0
LOC105377989	0	0	0	0	0	0	0	0.00373927822446344
LOC105377991	0	0	0	0	0	0	0	0
LOC105377992	0	0	0	0	0	0.00090744264359124	0	0
LOC105377993	0	0	0	0	0	0.00090744264359124	0	0
LOC105377994	0.00092050664080546	0.0027133232936419	0.00187974674248881	0	0.00303169573974167	0	0	0
LOC105377995	0	0	0	0	0	0	0	0
LOC105377996	0	0	0	0	0	0	0	0
LOC105377998	0	0	0	0	0	0	0	0
LOC105377999	0	0	0	0	0	0	0	0
LOC105378000	0	0	0	0	0	0	0	0
LOC105378002	0	0	0	0	0	0	0	0
LOC105378003	0	0	0	0	0	0	0	0
LOC105378004	0	0	0	0	0	0	0	0
LOC105378005	0	0	0	0	0	0	0	0
LOC105378008	0	0	0.000940179521146817	0.00191232954123361	0	0	0	0
LOC105378009	0.00184042632997661	0	0.000940179521146817	0.00191232954123361	0.00202183819888801	0.00090744264359124	0	0.000935728547639116
LOC105378010	0	0	0	0	0	0	0	0
LOC105378011	0	0	0	0	0	0	0	0
LOC105378012	0	0	0	0	0	0	0	0
LOC105378013	0	0	0	0	0	0	0	0
LOC105378017	0	0	0	0	0	0	0	0
LOC105378018	0	0	0	0	0	0	0	0
LOC105378021	0	0	0	0	0.00101127328286897	0	0	0
LOC105378023	0	0	0	0	0	0	0	0
LOC105378024	0	0	0	0	0	0.0036263509510773	0	0
LOC105378025	0	0	0	0	0	0	0	0
LOC105378026	0	0	0	0	0	0	0	0
LOC105378027	0	0.00361663156738878	0	0.00191232954123361	0	0	0	0
LOC105378029	0	0	0	0	0	0	0	0
LOC105378030	0	0	0	0	0	0	0	0
LOC105378031	0	0	0	0	0	0	0	0
LOC105378032	0	0	0	0	0	0	0	0
LOC105378035	0	0.0027133232936419	0.00656842619319756	0.0142810643447586	0.0100809748871015	0.0340877667409764	0.00899700890555479	0.0204471214065784
LOC105378036	0	0	0	0	0	0	0	0
LOC105378039	0	0	0	0	0.00504929265229572	0.00090744264359124	0.00100244288571136	0
LOC105378040	0	0	0	0	0	0	0	0
LOC105378041	0	0	0	0	0	0	0	0
LOC105378043	0	0	0	0	0	0	0	0
LOC105378044	0	0	0	0	0	0	0	0
LOC105378046	0.00459667116104908	0.000905008220201335	0.013107082577462	0	0.00605703399698432	0	0.00200418971716534	0.00373927822446344
LOC105378047	0.00184042632997661	0	0	0	0	0	0	0
LOC105378050	0	0	0	0	0	0	0	0
LOC105378052	0	0	0	0	0	0	0	0
LOC105378054	0	0	0	0	0	0	0	0
LOC105378061	0	0	0	0	0	0	0	0
LOC105378066	0	0	0	0	0	0	0	0
LOC105378067	0.00092050664080546	0	0	0	0	0	0	0
LOC105378068	0	0	0	0	0	0	0	0
LOC105378069	0	0	0	0	0	0	0	0
LOC105378071	0	0	0	0	0	0	0	0
LOC105378072	0	0	0	0	0	0	0	0
LOC105378073	0	0	0	0	0	0	0	0
LOC105378075	0.00092050664080546	0.00451937461060254	0	0.00477607940763233	0	0	0	0
LOC105378076	0	0	0	0	0	0	0	0
LOC105378077	0.00092050664080546	0.00992400252392855	0.000940179521146817	0.00286754458525945	0	0.00181431487241254	0.00200418971716534	0.000935728547639116
LOC105378078	0	0	0	0	0	0	0	0
LOC105378083	0.0100934136673715	0.00542155313020921	0.00375704747225144	0.00953639963714799	0.00202183819888801	0.0036263509510773	0.0179382577562447	0.00467258540880155
LOC105378084	0	0	0	0	0	0	0	0
LOC105378085	0	0	0	0	0.00101127328286897	0	0.00200418971716534	0.000935728547639116
LOC105378088	0	0	0	0	0	0	0	0
LOC105378091	0	0	0	0	0	0	0	0
LOC105378093	0	0	0	0	0	0	0	0
LOC105378094	0	0	0	0	0	0	0	0
LOC105378095	0	0	0	0	0	0	0	0
LOC105378097	0	0	0	0	0	0	0	0
LOC105378098	0	0	0	0	0	0	0	0
LOC105378099	0	0	0	0	0	0	0	0
LOC105378100	0.00184042632997661	0	0	0.000956481625868699	0	0.00453151623021515	0	0
LOC105378102	0	0	0	0	0	0	0	0
LOC105378104	0	0	0	0	0	0	0	0
LOC105378105	0	0	0	0	0	0	0	0
LOC105378106	0	0	0	0	0	0	0	0
LOC105378109	0	0	0	0	0	0	0	0
LOC105378110	0	0	0	0	0	0	0	0
LOC105378113	0	0	0	0	0	0	0	0
LOC105378114	0	0	0	0	0	0	0	0
LOC105378115	0	0	0	0	0	0	0	0
LOC105378116	0	0	0	0	0	0	0	0
LOC105378117	0	0	0	0	0	0	0	0
LOC105378118	0	0	0	0	0	0	0	0
LOC105378120	0.017389976809418	0.0135158722335738	0.00563190854674418	0.0123850705329064	0.0911409205824641	0.0552091623579135	0.0637518715050642	0.0176758833647692
LOC105378122	0	0	0	0	0	0	0	0
LOC105378123	0	0	0	0	0	0	0	0
LOC105378126	0	0	0	0	0	0	0	0
LOC105378127	0	0	0	0	0	0	0	0
LOC105378128	0	0	0	0	0	0	0	0
LOC105378129	0	0	0	0	0	0	0	0
LOC105378130	0	0	0	0	0	0	0	0
LOC105378131	0	0	0	0	0	0	0	0
LOC105378132	0	0	0	0	0	0	0	0
LOC105378135	0.00275975981556453	0	0.000940179521146817	0.00286754458525945	0	0	0	0
LOC105378137	0	0	0	0	0	0	0	0
LOC105378138	0	0	0	0	0	0	0	0
LOC105378139	0	0	0	0	0	0	0	0
LOC105378140	0	0	0	0	0	0	0	0
LOC105378141	0	0	0	0	0	0	0	0
LOC105378142	0	0	0	0	0	0	0	0
LOC105378143	0	0	0	0	0	0	0	0
LOC105378144	0	0	0	0	0	0	0	0
LOC105378145	0	0	0	0	0	0	0	0
LOC105378146	0	0	0	0	0	0	0	0
LOC105378148	0	0	0	0	0	0	0	0.00187085057734822
LOC105378149	0	0	0	0	0	0	0	0
LOC105378150	0.0155692927667885	0.00722421941967831	0.0103084292389637	0	0	0	0	0
LOC105378153	0.00551425050991577	0.00722421941967831	0.00656842619319756	0.00191232954123361	0.134178567702216	0.282666435047258	0.170072142603199	0.299802217335589
LOC105378157	0	0	0	0	0	0	0	0
LOC105378161	0	0	0	0	0	0	0	0
LOC105378171	0	0	0	0	0	0	0	0
LOC105378174	0	0	0	0	0	0	0	0
LOC105378175	0	0	0	0	0	0	0	0
LOC105378177	0	0	0	0	0	0	0	0
LOC105378178	0	0	0	0	0	0	0	0
LOC105378179	0.00643124663314559	0.00812470859677783	0.000940179521146817	0.00382212759544648	0.0613958029134839	0.0323136126378054	0.0228817777362179	0.0550963414298603
LOC105378180	0	0	0	0	0	0	0	0
LOC105378183	0	0	0	0	0	0	0	0
LOC105378184	0	0	0	0	0	0	0	0
LOC105378185	0	0	0	0	0	0	0	0
LOC105378187	0	0	0	0	0	0	0	0
LOC105378193	0	0	0	0	0	0	0	0
LOC105378198	0	0	0	0	0	0	0	0
LOC105378199	0	0	0	0	0	0	0	0
LOC105378204	0	0	0	0	0	0	0	0
LOC105378208	0	0	0	0	0	0	0	0
LOC105378209	0	0	0	0	0	0	0	0
LOC105378210	0	0	0	0	0	0	0	0
LOC105378211	0	0	0	0.00191232954123361	0	0.00090744264359124	0	0
LOC105378213	0	0	0	0	0	0	0	0
LOC105378214	0	0	0	0	0	0	0	0
LOC105378218	0	0	0	0	0	0	0	0
LOC105378221	0	0	0	0	0	0	0	0
LOC105378224	0	0	0	0	0	0	0	0
LOC105378225	0	0	0	0	0	0	0	0
LOC105378226	0	0	0	0	0	0.00090744264359124	0	0
LOC105378228	0.00551425050991577	0.00180944908110813	0	0.00286754458525945	0	0	0	0.00187085057734822
LOC105378230	0	0	0	0	0	0	0.0080001075194065	0
LOC105378231	0	0	0	0	0.0672009866008704	0.0578277265404626	0.00899700890555479	0.0314791463213964
LOC105378234	0	0	0	0	0	0	0	0
LOC105378235	0	0.00180944908110813	0	0.00191232954123361	0	0.00724360957441594	0.00300524146031362	0.00467258540880155
LOC105378236	0	0	0	0	0	0	0	0
LOC105378237	0	0	0	0	0	0	0	0
LOC105378239	0	0	0	0	0	0	0	0
LOC105378240	0	0	0	0	0	0	0	0
LOC105378247	0	0	0	0	0	0	0	0
LOC105378248	0	0	0.00281870246103837	0	0.00101127328286897	0	0.00100244288571136	0
LOC105378250	0	0	0	0	0	0	0	0
LOC105378255	0	0	0	0	0	0	0	0
LOC105378256	0	0	0	0	0	0	0	0
LOC105378258	0	0	0	0	0	0	0	0
LOC105378260	0	0	0	0	0	0	0	0
LOC105378262	0	0	0	0	0	0	0	0
LOC105378267	0	0	0	0	0	0	0	0
LOC105378268	0.00275975981556453	0.00722421941967831	0	0.00191232954123361	0.00303169573974167	0	0.00600423578932535	0.00373927822446344
LOC105378269	0	0	0	0	0.0160959200853826	0.0036263509510773	0.00600423578932535	0.000935728547639116
LOC105378271	0	0	0	0	0	0	0	0
LOC105378274	0	0	0	0	0	0	0	0
LOC105378275	0	0	0	0	0	0	0	0
LOC105378281	0.00184042632997661	0	0.000940179521146817	0	0	0	0.00200418971716534	0
LOC105378283	0	0	0	0	0.00101127328286897	0	0	0
LOC105378286	0	0	0	0	0	0	0	0
LOC105378287	0	0	0	0	0	0	0	0
LOC105378289	0	0	0	0	0	0	0	0
LOC105378291	0	0	0	0	0	0	0	0
LOC105378292	0	0	0	0	0	0	0	0.000935728547639116
LOC105378298	0	0	0	0	0	0	0	0
LOC105378299	0	0	0	0	0	0	0	0
LOC105378302	0.00551425050991577	0.00722421941967831	0	0.000956481625868699	0.00101127328286897	0	0.00100244288571136	0
LOC105378305	0	0	0	0	0	0	0	0
LOC105378306	0	0	0	0	0	0	0	0
LOC105378307	0	0	0	0	0	0	0	0
LOC105378308	0	0	0	0	0	0	0	0
LOC105378310	0	0	0	0	0	0	0	0
LOC105378311	0	0	0	0	0	0	0	0
LOC105378313	0	0	0	0	0	0	0	0
LOC105378314	0	0	0	0	0	0	0	0
LOC105378316	0	0	0	0	0	0	0	0
LOC105378318	0	0	0	0	0	0	0	0
LOC105378319	0	0	0	0	0	0	0	0
LOC105378323	0	0	0	0	0	0	0	0
LOC105378326	0	0.000905008220201335	0	0	0	0	0	0
LOC105378327	0	0	0	0	0	0	0	0
LOC105378328	0	0	0	0	0	0	0	0
LOC105378329	0	0	0	0	0	0	0.00100244288571136	0
LOC105378330	0	0	0	0.000956481625868699	0	0	0	0
LOC105378333	0	0	0	0	0	0	0	0
LOC105378335	0	0	0	0	0	0	0	0
LOC105378336	0	0	0	0	0	0	0	0
LOC105378337	0	0	0	0	0	0	0	0
LOC105378338	0	0	0	0	0	0	0	0
LOC105378339	0	0	0	0	0	0	0	0
LOC105378340	0	0	0	0	0	0	0	0
LOC105378342	0	0	0	0	0.0040408468950348	0	0.00100244288571136	0
LOC105378345	0	0	0	0	0	0	0	0
LOC105378347	0	0	0	0	0	0	0	0
LOC105378350	0	0	0	0	0	0	0	0
LOC105378351	0	0	0	0	0	0	0	0
LOC105378353	0.00367850784419019	0.00361663156738878	0.000940179521146817	0	0	0	0.00100244288571136	0
LOC105378355	0	0	0	0	0	0	0	0
LOC105378356	0	0	0	0	0	0	0	0
LOC105378358	0	0	0	0.00382212759544648	0	0	0.00100244288571136	0
LOC105378360	0.00184042632997661	0	0	0	0	0	0	0
LOC105378367	0	0	0	0	0	0	0	0
LOC105378369	0	0	0	0	0	0	0	0
LOC105378372	0	0	0	0	0	0	0	0
LOC105378373	0	0	0	0	0	0	0	0
LOC105378374	0	0	0	0	0	0	0.00100244288571136	0
LOC105378375	0	0	0	0	0	0	0	0
LOC105378378	0	0.00180944908110813	0.000940179521146817	0	0	0	0	0
LOC105378379	0	0	0	0	0	0	0	0
LOC105378383	0	0	0	0	0.00303169573974167	0	0.00200418971716534	0
LOC105378387	0	0	0	0	0	0	0	0
LOC105378390	0.00092050664080546	0.00722421941967831	0.00750433629866991	0.000956481625868699	0	0	0	0
LOC105378392	0	0	0	0	0	0	0	0
LOC105378393	0	0	0	0	0	0	0	0
LOC105378394	0	0	0	0	0	0	0	0
LOC105378396	0	0	0	0	0	0	0	0
LOC105378398	0	0	0	0	0	0	0	0
LOC105378399	0	0	0	0	0	0	0	0
LOC105378400	0.00367850784419019	0	0	0	0	0	0	0
LOC105378401	0	0	0	0	0	0	0	0
LOC105378402	0	0	0	0	0	0	0	0
LOC105378403	0	0	0	0	0	0	0	0
LOC105378404	0.00092050664080546	0.000905008220201335	0.00187974674248881	0	0	0	0	0
LOC105378406	0	0	0	0	0	0	0	0
LOC105378407	0	0	0	0	0	0	0	0
LOC105378408	0.00551425050991577	0.000905008220201335	0.0103084292389637	0.0123850705329064	0	0.00090744264359124	0	0
LOC105378409	0	0	0.00187974674248881	0	0	0	0	0
LOC105378410	0.00459667116104908	0.00992400252392855	0.00563190854674418	0.00858559133523213	0.00907604137929271	0.0036263509510773	0.00700251679865583	0.000935728547639116
LOC105378412	0	0	0	0	0	0	0	0
LOC105378414	0	0	0	0	0	0	0	0
LOC105378415	0	0	0	0	0	0	0	0
LOC105378416	0	0	0	0	0	0	0	0
LOC105378418	0	0	0	0	0	0	0	0
LOC105378419	0.00459667116104908	0.0027133232936419	0	0	0	0	0	0.00187085057734822
LOC105378421	0.00917874305137172	0.0197802059854677	0.0233226117541169	0.0152281276734857	0	0.00181431487241254	0.00100244288571136	0
LOC105378424	0	0	0	0	0	0	0	0
LOC105378426	0	0	0	0	0	0	0	0
LOC105378429	0	0.000905008220201335	0	0	0	0	0	0.000935728547639116
LOC105378430	0	0	0	0	0	0	0	0
LOC105378433	0.00092050664080546	0	0	0	0	0	0	0
LOC105378436	0	0	0	0	0	0	0	0
LOC105378437	0	0	0	0	0	0	0	0
LOC105378438	0.00275975981556453	0	0	0	0	0	0	0
LOC105378443	0.00275975981556453	0.00361663156738878	0.0196162377847125	0.0237238367356927	0.0040408468950348	0.012652548789832	0.00100244288571136	0.00187085057734822
LOC105378444	0	0	0	0.000956481625868699	0	0	0	0
LOC105378447	0	0	0	0	0	0	0	0
LOC105378448	0	0	0	0.00572940085599898	0	0	0	0
LOC105378449	0	0	0	0	0	0	0	0
LOC105378450	0	0	0	0	0	0	0.00100244288571136	0
LOC105378452	0.00459667116104908	0.0170988214900591	0.00843963965090304	0.028422146687768	0.00605703399698432	0.0036263509510773	0	0
LOC105378453	0.0327737177857247	0.0576756026981454	0.0571625722102437	0.0442829119223367	0	0	0	0
LOC105378455	0	0	0	0	0	0	0	0
LOC105378456	0	0	0	0	0	0	0	0
LOC105378457	0	0	0	0	0	0	0	0
LOC105378458	0	0	0	0	0	0	0	0
LOC105378460	0.00184042632997661	0.000905008220201335	0	0.000956481625868699	0	0.0036263509510773	0.00200418971716534	0.00280536687488088
LOC105378464	0	0	0	0	0	0	0	0
LOC105378465	0	0	0	0	0	0	0	0
LOC105378466	0	0	0	0	0	0	0	0
LOC105378467	0	0	0	0	0	0	0	0
LOC105378468	0	0	0	0	0	0	0	0
LOC105378469	0	0	0	0	0	0	0	0
LOC105378472	0	0	0	0	0	0	0	0
LOC105378473	0	0	0	0	0	0	0	0
LOC105378474	0	0	0	0	0	0	0	0
LOC105378475	0	0	0	0	0	0	0	0
LOC105378476	0	0	0	0	0	0	0	0
LOC105378477	0	0.00180944908110813	0.00281870246103837	0	0	0	0	0
LOC105378479	0	0	0	0	0	0	0	0.00373927822446344
LOC105378480	0.00092050664080546	0	0	0	0.00504929265229572	0	0	0
LOC105378481	0	0	0	0	0	0	0	0
LOC105378482	0	0	0	0	0	0	0	0
LOC105378483	0	0	0	0	0	0	0	0
LOC105378484	0	0	0	0	0	0	0	0
LOC105378485	0	0	0	0	0	0	0	0
LOC105378486	0	0	0	0	0	0	0.00100244288571136	0
LOC105378487	0	0	0	0	0	0	0	0
LOC105378489	0	0	0	0	0	0	0	0
LOC105378490	0	0	0	0	0	0	0	0
LOC105378492	0	0	0	0	0	0	0	0
LOC105378493	0	0	0	0	0	0	0	0
LOC105378494	0	0	0	0	0	0	0.00100244288571136	0.000935728547639116
LOC105378496	0	0	0	0	0	0	0	0
LOC105378497	0.0182994579149361	0.021565030975615	0.0159003173776523	0.0256049971878206	0	0	0	0
LOC105378498	0	0	0	0	0	0	0	0
LOC105378499	0.084926584713355	0.0471998869353939	0.0380536161539635	0.0917432026874461	0	0	0.00300524146031362	0
LOC105378500	0	0	0	0	0	0	0	0
LOC105378502	0	0	0	0	0	0	0	0
LOC105378504	0	0	0	0	0	0	0	0
LOC105378507	0	0	0	0	0	0	0	0
LOC105378511	0	0	0	0	0	0	0	0
LOC105378512	0.108178532060781	0.117312835401337	0.115622699200679	0.121072062293306	0.212224136360495	0.259346265670329	0.294660980699708	0.266728862564329
LOC105378513	0	0	0	0.00477607940763233	0.00202183819888801	0.00724360957441594	0	0.00187085057734822
LOC105378515	0	0	0	0	0	0	0	0
LOC105378516	0	0	0	0	0	0	0	0
LOC105378518	0	0	0	0	0	0	0	0
LOC105378519	0.00551425050991577	0	0	0.000956481625868699	0	0.00090744264359124	0	0
LOC105378520	0	0	0	0	0	0	0	0
LOC105378521	0	0	0	0	0	0	0	0
LOC105378522	0	0	0	0	0	0	0	0
LOC105378523	0	0	0	0	0	0	0	0
LOC105378525	0.0399567529938432	0.0135158722335738	0.0260961568271386	0.0331052056814386	0	0.0162472748263195	0	0.00746888977464948
LOC105378526	0.00459667116104908	0.00361663156738878	0.000940179521146817	0.000956481625868699	0.0150951691173042	0.00181431487241254	0.00200418971716534	0.0176758833647692
LOC105378530	0	0	0	0	0	0	0	0
LOC105378532	0	0	0	0	0	0	0	0
LOC105378533	0	0	0	0	0	0	0	0
LOC105378534	0	0	0	0	0	0	0	0
LOC105378536	0	0	0	0	0	0	0	0
LOC105378539	0.0779645290162523	0.113133830105535	0.103418478173158	0.0535319646371618	0.429103048605293	0.434121169030133	0.480783789920339	0.382547891778331
LOC105378541	0	0	0	0	0	0	0	0
LOC105378542	0	0	0	0	0	0	0	0
LOC105378543	0	0	0	0	0	0	0	0
LOC105378544	0	0	0	0	0	0	0	0
LOC105378545	0	0	0	0	0	0	0	0
LOC105378547	0	0	0	0	0	0	0	0
LOC105378548	0	0	0	0.00191232954123361	0	0	0	0
LOC105378549	0.00092050664080546	0.00361663156738878	0	0.000956481625868699	0	0	0	0
LOC105378550	0.0282660914838159	0.0170988214900591	0.00937433703610674	0.00953639963714799	0.0987185531658681	0.0811833542694233	0.0385881620379475	0.0415182590920674
LOC105378551	0	0	0	0	0	0	0	0
LOC105378552	0	0	0	0	0	0	0	0
LOC105378554	0	0	0	0	0	0	0	0
LOC105378555	0	0	0	0	0	0	0	0
LOC105378556	0	0	0	0	0	0	0	0
LOC105378557	0	0	0	0	0	0	0	0
LOC105378558	0	0	0	0	0	0	0	0
LOC105378560	0	0	0	0	0.00101127328286897	0.00272061740313459	0.00100244288571136	0.00280536687488088
LOC105378561	0	0	0.00375704747225144	0.00191232954123361	0.00504929265229572	0.020728123249526	0.00999322190910313	0.0158254295759505
LOC105378562	0	0	0	0	0	0	0	0
LOC105378563	0.00459667116104908	0.00542155313020921	0.0186881545809146	0.00572940085599898	0	0	0	0
LOC105378565	0	0	0	0	0	0	0	0
LOC105378566	0	0	0	0	0	0	0	0
LOC105378567	0.00092050664080546	0.00361663156738878	0.00375704747225144	0.00572940085599898	0	0	0.00200418971716534	0
LOC105378568	0.0182994579149361	0.0197802059854677	0.0103084292389637	0.0321698092084022	0.00101127328286897	0.00090744264359124	0	0.00187085057734822
LOC105378569	0.0909909447496506	0.043691009573392	0.0553535374524691	0.157557569076328	0	0	0.0109887474800823	0
LOC105378570	0.0595276593140397	0.0331128799553778	0.0389693287546401	0.162695269414471	0.00101127328286897	0	0	0.00187085057734822
LOC105378571	0.0128339512396231	0.00992400252392855	0.00656842619319756	0.0171203912577502	0	0	0	0
LOC105378572	0	0	0	0	0	0	0	0
LOC105378573	0	0	0	0	0	0	0	0
LOC105378574	0	0	0	0	0	0	0	0
LOC105378575	0	0	0	0	0	0	0.00400559907909723	0
LOC105378576	0	0	0	0	0.0100809748871015	0.00904884348910379	0.0637518715050642	0.00280536687488088
LOC105378577	0.00184042632997661	0.00812470859677783	0.00563190854674418	0.00286754458525945	0.00202183819888801	0	0.0228817777362179	0
LOC105378585	0.0630576571386706	0.0348812965169511	0.0544481687125623	0.0526097230948685	0.00101127328286897	0.00090744264359124	0.00600423578932535	0.00187085057734822
LOC105378586	0.0100934136673715	0.00632316783180849	0.0121748012287584	0.0104865817214492	0.0150951691173042	0.00543611395317927	0.0218944279636459	0.00467258540880155
LOC105378589	0.00092050664080546	0	0	0	0	0	0	0
LOC105378590	0	0	0	0	0	0.00272061740313459	0	0
LOC105378591	0	0	0	0	0	0.00272061740313459	0	0
LOC105378593	0.00092050664080546	0	0	0	0.00504929265229572	0.0162472748263195	0.0169475177767891	0.0111888845017268
LOC105378598	0	0	0	0	0	0	0	0
LOC105378599	0	0	0	0	0	0	0	0
LOC105378600	0	0	0	0	0	0	0	0
LOC105378601	0	0	0	0	0	0	0	0
LOC105378602	0	0	0	0	0	0	0	0
LOC105378603	0	0	0	0	0	0	0	0
LOC105378604	0	0	0	0	0	0	0	0
LOC105378605	0	0	0	0	0	0	0	0
LOC105378606	0	0	0	0	0	0	0	0
LOC105378607	0	0	0	0	0	0	0	0
LOC105378608	0	0	0	0	0	0	0	0
LOC105378609	0.00092050664080546	0	0	0	0	0	0	0
LOC105378610	0.0255547399297899	0.0260174568948991	0.0380536161539635	0.0581343498903267	0	0	0.00100244288571136	0.000935728547639116
LOC105378612	0	0	0	0	0	0	0	0
LOC105378614	0	0	0	0	0	0	0	0
LOC105378615	0	0	0	0	0	0	0	0
LOC105378617	0	0	0	0	0	0	0	0
LOC105378618	0	0	0	0	0	0	0	0
LOC105378620	0	0	0	0	0	0	0	0
LOC105378621	0	0	0	0	0	0	0	0
LOC105378623	0	0	0	0	0	0	0	0
LOC105378625	0	0	0	0	0	0	0	0
LOC105378626	0	0	0.000940179521146817	0	0	0	0	0
LOC105378628	0	0	0	0.00382212759544648	0	0	0	0.00373927822446344
LOC105378629	0	0.00361663156738878	0.00187974674248881	0.0171203912577502	0.00202183819888801	0.00814650889126617	0.00700251679865583	0.00746888977464948
LOC105378631	0.00092050664080546	0.00542155313020921	0.00469478257003412	0.00191232954123361	0.0040408468950348	0.00904884348910379	0.00300524146031362	0
LOC105378632	0	0	0	0	0	0	0	0
LOC105378635	0	0	0	0	0	0	0	0
LOC105378638	0	0	0	0	0.00504929265229572	0	0.0218944279636459	0.00280536687488088
LOC105378639	0	0	0	0	0	0	0	0
LOC105378640	0	0	0	0	0	0	0	0
LOC105378641	0	0	0	0	0	0	0	0
LOC105378642	0	0	0	0	0.00101127328286897	0	0.00300524146031362	0
